,city,date,treat,price,rating,omtaler,gæster,soveværelser,hair dryer,shampoo,hot water,washing machine,hangers,entertainment,security,work,wi-fi,kitchen,refrigerator,family,parkering and faciliteter,view,attractions nearby,smoking allowed,gæster,bed linen,blackout curtains,outdoor,host,mailbox,other,cleaning products,temperature,pool etc.,dishwasher,fireplace,fitness equipment,Sights,Safety,Shopping,Location,Climate,Affordability
1520,Amsterdam,2024-07-04,1,4533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
1521,Amsterdam,2024-07-04,1,3873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
1522,Amsterdam,2024-07-04,1,5218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
1523,Amsterdam,2024-07-04,1,5260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
1524,Amsterdam,2024-07-04,1,4839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
1525,Amsterdam,2024-07-04,1,3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
1526,Amsterdam,2024-07-04,1,3507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
1527,Amsterdam,2024-07-04,1,5078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
1528,Amsterdam,2024-07-04,1,4759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
1529,Amsterdam,2024-07-04,1,4091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
1530,Amsterdam,2024-07-04,1,4603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
0,Amsterdam,2024-07-04,1,571,4.85,346,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
1,Amsterdam,2024-07-04,1,747,4.59,510,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
2,Amsterdam,2024-07-04,1,544,4.72,494,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
3,Amsterdam,2024-07-04,1,894,4.83,143,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
4,Amsterdam,2024-07-04,1,619,4.53,72,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
5,Amsterdam,2024-07-04,1,605,4.75,28,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,7.3,7.5,6.5,8.75,5.5,2.5
6,Amsterdam,2024-07-04,1,329,4.87,431,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
7,Amsterdam,2024-07-04,1,767,4.98,62,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
8,Amsterdam,2024-07-04,1,833,4.85,144,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
9,Amsterdam,2024-07-04,1,714,4.12,17,,1.0,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
10,Amsterdam,2024-07-04,1,465,4.82,149,2.0,,,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,,2.0,1.0,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
11,Amsterdam,2024-07-04,1,693,4.70,176,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
12,Amsterdam,2024-07-04,1,491,4.84,448,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
13,Amsterdam,2024-07-04,1,745,4.90,255,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
14,Amsterdam,2024-07-04,1,746,4.25,8,2.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
15,Amsterdam,2024-07-04,1,368,4.66,469,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,1.0,1.0,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
16,Amsterdam,2024-07-04,1,413,4.89,75,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
17,Amsterdam,2024-07-04,1,752,4.40,382,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
18,Amsterdam,2024-07-04,1,737,4.68,79,4.0,4.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
19,Amsterdam,2024-07-04,1,636,4.86,323,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
20,Amsterdam,2024-07-04,1,871,4.87,79,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
21,Amsterdam,2024-07-04,1,761,4.49,568,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
22,Amsterdam,2024-07-04,1,530,4.71,568,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
23,Amsterdam,2024-07-04,1,614,4.61,538,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
24,Amsterdam,2024-07-04,1,780,4.89,683,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
25,Amsterdam,2024-07-04,1,774,4.22,18,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,2.0,,,,1.0,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
26,Amsterdam,2024-07-04,1,570,4.90,439,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
27,Amsterdam,2024-07-04,1,746,4.62,229,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
28,Amsterdam,2024-07-04,1,461,4.77,311,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
29,Amsterdam,2024-07-04,1,614,4.98,50,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
30,Amsterdam,2024-07-04,1,658,4.88,274,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
31,Amsterdam,2024-07-04,1,390,4.59,309,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
32,Amsterdam,2024-07-04,1,724,4.56,98,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,2.0,,,,,,1.0,1.0,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
33,Amsterdam,2024-07-04,1,524,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
34,Amsterdam,2024-07-04,1,487,4.87,75,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
35,Amsterdam,2024-07-04,1,412,4.89,18,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
36,Amsterdam,2024-07-04,1,651,4.72,71,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,7.3,7.5,6.5,8.75,5.5,2.5
37,Amsterdam,2024-07-04,1,522,4.74,353,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
38,Amsterdam,2024-07-04,1,386,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,7.3,7.5,6.5,8.75,5.5,2.5
39,Amsterdam,2024-07-04,1,746,4.88,59,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
40,Amsterdam,2024-07-04,1,791,4.42,92,2.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,2.0,1.0,,1.0,1.0,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
41,Amsterdam,2024-07-04,1,697,4.86,230,2.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
42,Amsterdam,2024-07-04,1,461,4.79,364,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
43,Amsterdam,2024-07-04,1,342,4.63,412,7.0,5.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,7.0,1.0,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
44,Amsterdam,2024-07-04,1,434,4.84,216,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
45,Amsterdam,2024-07-04,1,701,4.80,71,2.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
46,Amsterdam,2024-07-04,1,184,4.46,255,,16.0,,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
47,Amsterdam,2024-07-04,1,820,4.94,90,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
48,Amsterdam,2024-07-04,1,791,4.48,100,5.0,3.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,5.0,1.0,,1.0,1.0,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
49,Amsterdam,2024-07-04,1,346,4.69,270,2.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,,,1.0,,,,2.0,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
50,Amsterdam,2024-07-04,1,871,4.94,33,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
51,Amsterdam,2024-07-04,1,737,4.37,19,2.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,2.0,,,,1.0,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
52,Amsterdam,2024-07-04,1,720,4.76,273,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
53,Amsterdam,2024-07-04,1,587,4.82,137,,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
54,Amsterdam,2024-07-04,1,527,4.96,105,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
55,Amsterdam,2024-07-04,1,680,4.90,151,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,,1.0,,1.0,7.3,7.5,6.5,8.75,5.5,2.5
56,Amsterdam,2024-07-04,1,816,4.43,1.036,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
57,Amsterdam,2024-07-04,1,643,4.89,368,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
58,Amsterdam,2024-07-04,1,307,4.75,12,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
59,Amsterdam,2024-07-04,1,791,4.60,86,4.0,2.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,4.0,1.0,,1.0,1.0,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
60,Amsterdam,2024-07-04,1,695,4.86,117,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
61,Amsterdam,2024-07-04,1,746,4.68,274,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
62,Amsterdam,2024-07-04,1,373,4.90,73,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,1.0,1.0,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
63,Amsterdam,2024-07-04,1,395,4.83,188,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
64,Amsterdam,2024-07-04,1,176,4.48,124,,16.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
65,Amsterdam,2024-07-04,1,961,4.83,129,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
66,Amsterdam,2024-07-04,1,904,4.73,11,,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
67,Amsterdam,2024-07-04,1,961,4.90,164,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
68,Amsterdam,2024-07-04,1,714,4.75,73,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
69,Amsterdam,2024-07-04,1,474,4.90,67,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,1.0,7.3,7.5,6.5,8.75,5.5,2.5
70,Amsterdam,2024-07-04,1,329,4.69,137,2.0,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,2.0,,,1.0,,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
71,Amsterdam,2024-07-04,1,693,4.88,120,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
72,Amsterdam,2024-07-04,1,746,4.92,172,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
73,Amsterdam,2024-07-04,1,570,4.50,212,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
74,Amsterdam,2024-07-04,1,763,4.75,24,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
75,Amsterdam,2024-07-04,1,693,5.0,6,2.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
76,Amsterdam,2024-07-04,1,766,4.98,147,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
77,Amsterdam,2024-07-04,1,891,4.51,1.399,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
78,Amsterdam,2024-07-04,1,561,4.79,437,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
79,Amsterdam,2024-07-04,1,504,4.82,109,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
80,Amsterdam,2024-07-04,1,496,4.88,60,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
81,Amsterdam,2024-07-04,1,811,4.80,260,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,1.0,,,,,,1.0,,,,7.3,7.5,6.5,8.75,5.5,2.5
82,Amsterdam,2024-07-04,1,752,4.66,86,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,4.0,1.0,1.0,1.0,1.0,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
83,Amsterdam,2024-07-04,1,816,4.82,289,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
84,Amsterdam,2024-07-04,1,570,4.36,28,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
85,Amsterdam,2024-07-04,1,390,4.88,24,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
86,Amsterdam,2024-07-04,1,701,4.89,94,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
87,Amsterdam,2024-07-04,1,857,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
88,Amsterdam,2024-07-04,1,324,4.86,90,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
89,Amsterdam,2024-07-04,1,752,4.69,42,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
90,Amsterdam,2024-07-04,1,833,4.42,187,2.0,2.0,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
91,Amsterdam,2024-07-04,1,193,4.57,227,,10.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
92,Amsterdam,2024-07-04,1,833,4.89,98,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
93,Amsterdam,2024-07-04,1,688,4.57,49,2.0,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,2.0,,,1.0,,,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
94,Amsterdam,2024-07-04,1,535,4.73,67,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
95,Amsterdam,2024-07-04,1,658,4.93,30,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
96,Amsterdam,2024-07-04,1,614,4.89,106,2.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,1.0,,2.0,1.0,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
97,Amsterdam,2024-07-04,1,791,4.55,88,6.0,3.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,6.0,1.0,,1.0,1.0,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
98,Amsterdam,2024-07-04,1,837,4.53,30,2.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,,,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
